Time,Temp,Rel_Hum,Weather,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Hour,Month,time_num
2013-04-10 15:00:00,12.2,69.0,12.0,2846,41,0,2805,0,0,0,0,40,122,1816,28,51,0,6,0,0,26,0,5,0,22,689,15,04,1304101500
2013-04-10 16:00:00,12.2,69.0,12.0,694,171,2,521,0,0,0,0,41,111,38,29,52,0,6,0,0,26,0,5,0,22,191,16,04,1304101600
2013-04-10 17:00:00,11.5,66.0,12.0,2367,171,2,2194,0,0,0,0,30,121,1843,27,51,0,6,0,0,26,0,5,0,22,63,17,04,1304101700
2013-04-10 18:00:00,11.1,73.0,11.0,507,178,0,329,0,0,0,0,41,111,1,28,52,0,6,0,0,26,0,5,0,23,36,18,04,1304101800
2013-04-10 19:00:00,11.6,72.0,3.0,2714,175,0,2539,0,0,0,0,41,122,1816,27,51,0,94,0,0,26,128,31,0,22,181,19,04,1304101900
2013-04-10 20:00:00,11.3,70.0,11.0,662,178,2,482,0,0,0,0,41,111,38,27,51,0,119,0,0,26,0,5,0,22,42,20,04,1304102000
2013-04-10 21:00:00,10.5,79.0,10.0,520,43,2,475,0,0,0,0,40,110,39,27,52,0,109,0,0,26,0,5,0,22,45,21,04,1304102100
2013-04-10 22:00:00,10.3,70.0,11.0,740,38,0,702,0,2,0,0,41,111,38,83,52,0,99,0,0,26,0,5,0,22,223,22,04,1304102200
2013-04-10 23:00:00,9.7,78.0,10.0,429,41,0,388,0,0,0,0,43,111,39,34,52,0,6,0,0,26,0,5,0,22,50,23,04,1304102300
2013-04-11 00:00:00,9.3,77.0,10.0,548,173,2,373,0,1,0,0,40,110,38,32,52,0,7,0,0,26,7,5,0,22,33,00,04,1304110000
2013-04-11 01:00:00,9.0,73.0,10.0,1073,173,2,898,0,0,0,0,40,110,37,80,52,0,6,0,0,26,123,5,0,22,397,01,04,1304110100
2013-04-11 02:00:00,8.7,77.0,11.0,722,43,2,677,0,1,0,0,41,111,38,70,52,0,87,0,0,26,0,5,0,21,225,02,04,1304110200
2013-04-11 03:00:00,8.1,78.0,11.0,1471,468,0,1003,21,0,0,0,41,111,37,33,52,0,81,0,0,26,122,5,0,22,452,03,04,1304110300
2013-04-11 04:00:00,7.7,76.0,11.0,1393,431,2,960,0,0,0,0,41,110,39,103,52,0,100,0,0,26,6,5,0,22,456,04,04,1304110400
2013-04-11 05:00:00,7.5,73.0,11.0,2042,418,2,1622,0,338,0,0,42,110,38,86,52,0,101,0,0,26,125,5,0,211,488,05,04,1304110500
2013-04-11 06:00:00,7.3,75.0,10.0,1384,258,0,1126,0,337,0,0,31,111,38,70,52,0,7,0,0,27,0,5,0,197,251,06,04,1304110600
2013-04-11 07:00:00,7.6,76.0,10.0,717,169,2,546,0,0,0,0,41,110,37,68,52,0,6,0,0,27,145,5,0,22,33,07,04,1304110700
2013-04-11 08:00:00,8.0,74.0,11.0,580,173,0,407,0,2,0,0,41,111,39,70,52,0,7,0,0,26,0,5,0,22,32,08,04,1304110800
2013-04-11 09:00:00,8.7,68.0,12.0,575,171,4,400,0,2,0,0,41,111,39,62,53,0,7,0,0,26,0,5,0,23,31,09,04,1304110900
2013-04-11 10:00:00,9.1,71.0,12.0,447,41,2,404,0,1,0,0,41,110,39,61,52,0,7,0,0,26,0,5,0,22,40,10,04,1304111000
2013-04-11 11:00:00,9.3,67.0,12.0,562,41,0,521,0,1,0,0,41,110,39,69,52,0,7,0,0,26,0,5,0,22,149,11,04,1304111100
2013-04-11 12:00:00,10.1,60.0,12.0,466,41,0,425,0,1,0,0,43,111,39,74,53,0,6,0,0,28,0,5,0,22,43,12,04,1304111200
2013-04-11 13:00:00,10.4,65.0,12.0,466,38,2,426,0,1,0,0,41,110,39,74,53,0,6,0,0,27,0,5,0,22,48,13,04,1304111300
2013-04-11 14:00:00,10.9,60.0,12.0,2531,171,4,2356,0,0,0,0,40,120,1783,74,51,0,7,0,0,27,0,5,0,22,227,14,04,1304111400
2013-04-11 15:00:00,10.8,54.0,12.0,3962,171,0,3791,0,0,0,0,40,120,1818,28,52,0,6,0,12,26,138,5,0,23,1523,15,04,1304111500
2013-04-11 16:00:00,10.9,50.0,12.0,891,171,4,716,0,0,0,0,40,110,38,28,52,0,94,0,12,26,124,5,0,23,164,16,04,1304111600
2013-04-11 17:00:00,10.7,49.0,12.0,525,38,0,487,0,0,0,0,41,110,39,27,53,0,108,0,12,26,0,5,0,22,44,17,04,1304111700
2013-04-11 18:00:00,10.2,50.0,13.0,758,178,2,578,0,0,0,0,41,110,0,27,52,0,116,0,12,26,128,5,0,22,39,18,04,1304111800
2013-04-11 19:00:00,9.6,52.0,13.0,790,41,4,745,0,0,0,0,46,110,38,86,52,0,120,0,7,26,0,5,0,22,233,19,04,1304111900
2013-04-11 20:00:00,9.1,54.0,13.0,703,41,0,662,0,2,0,0,41,110,38,97,52,0,2,0,2,26,0,5,0,22,265,20,04,1304112000
2013-04-11 21:00:00,7.0,61.0,12.0,539,41,0,498,0,0,0,0,40,111,38,32,52,0,2,0,0,26,0,5,0,22,170,21,04,1304112100
2013-04-11 22:00:00,6.0,70.0,12.0,415,41,2,372,0,1,0,0,40,110,39,32,52,0,2,0,0,26,0,5,0,21,44,22,04,1304112200
2013-04-11 23:00:00,6.6,72.0,12.0,1220,472,2,746,0,1,0,0,40,110,38,83,52,0,2,0,0,26,123,35,0,23,213,23,04,1304112300
2013-04-12 00:00:00,4.5,79.0,12.0,945,452,0,493,0,0,0,0,40,111,38,32,51,0,7,0,0,26,0,5,0,22,161,00,04,1304120000
2013-04-12 01:00:00,4.4,81.0,12.0,799,427,2,370,0,0,0,0,41,110,38,31,52,0,6,0,0,26,0,5,0,22,39,01,04,1304120100
2013-04-12 02:00:00,5.3,80.0,11.0,1338,424,2,912,0,0,0,0,31,111,39,80,52,0,6,0,0,25,132,5,0,22,409,02,04,1304120200
2013-04-12 03:00:00,5.9,77.0,11.0,1064,132,4,928,0,2,0,0,41,111,38,95,52,0,91,0,0,26,0,5,0,22,445,03,04,1304120300
2013-04-12 04:00:00,5.4,78.0,11.0,1229,244,2,983,0,0,0,0,40,111,41,70,52,0,58,0,5,27,0,37,0,21,521,04,04,1304120400
2013-04-12 05:00:00,5.4,80.0,10.0,1965,267,2,1696,0,335,0,0,41,111,37,95,52,0,97,0,1,26,127,5,0,354,415,05,04,1304120500
2013-04-12 06:00:00,5.9,77.0,10.0,3249,2063,2,1184,0,332,0,0,40,110,36,71,52,0,7,0,0,26,6,21,0,196,287,06,04,1304120600
2013-04-12 07:00:00,6.6,76.0,10.0,667,171,2,494,0,1,0,0,41,111,39,32,52,0,6,0,0,26,124,5,0,22,35,07,04,1304120700
2013-04-12 08:00:00,6.9,77.0,10.0,658,173,0,485,0,1,0,0,44,111,39,32,52,0,7,0,0,26,0,5,0,22,146,08,04,1304120800
2013-04-12 09:00:00,6.9,77.0,10.0,557,182,2,373,0,1,0,0,40,111,38,32,53,0,6,0,0,26,0,5,0,22,39,09,04,1304120900
2013-04-12 10:00:00,6.9,81.0,6.0,562,41,2,519,0,2,0,0,40,110,41,31,53,0,6,0,0,26,148,5,0,21,36,10,04,1304121000
2013-04-12 11:00:00,5.9,77.0,6.0,420,38,0,382,0,1,0,0,41,111,39,32,53,0,6,0,0,27,0,5,0,22,45,11,04,1304121100
2013-04-12 12:00:00,5.8,84.0,6.0,543,38,4,501,0,1,0,0,41,111,38,32,52,0,6,0,0,27,128,5,0,22,38,12,04,1304121200
2013-04-12 13:00:00,5.5,88.0,6.0,552,38,2,512,0,0,0,0,40,111,39,31,52,0,6,0,0,27,0,5,0,22,179,13,04,1304121300
2013-04-12 14:00:00,5.5,88.0,6.0,744,413,0,331,0,0,0,0,41,111,1,32,51,0,7,0,0,26,0,5,0,22,35,14,04,1304121400
2013-04-12 15:00:00,5.5,88.0,6.0,2682,171,0,2511,0,0,0,0,31,121,1794,101,52,0,7,0,0,26,129,5,0,22,223,15,04,1304121500
2013-04-12 16:00:00,5.6,90.0,5.0,3441,194,0,3247,0,0,0,0,41,356,2464,76,52,0,7,0,0,26,0,5,0,22,198,16,04,1304121600
2013-04-12 17:00:00,5.7,91.0,6.0,927,171,2,754,0,0,0,0,40,112,38,77,52,0,6,0,0,27,128,5,0,22,247,17,04,1304121700
2013-04-12 18:00:00,5.9,89.0,6.0,927,171,2,754,0,1,0,3,41,113,39,100,51,0,7,0,0,26,128,5,0,22,218,18,04,1304121800
2013-04-12 19:00:00,6.0,91.0,5.0,1288,38,2,1248,0,0,0,780,40,114,0,54,52,0,6,0,0,25,0,5,0,21,151,19,04,1304121900
2013-04-12 20:00:00,6.2,90.0,5.0,443,41,2,400,0,0,0,0,41,114,38,54,52,0,6,0,0,26,0,5,0,21,43,20,04,1304122000
2013-04-12 21:00:00,6.6,88.0,11.0,868,41,2,825,0,0,0,3,43,114,1,98,51,0,98,0,0,26,0,5,0,21,365,21,04,1304122100
2013-04-12 22:00:00,6.8,67.0,11.0,443,41,0,402,0,0,0,0,41,114,38,54,52,0,7,0,0,26,0,5,0,22,43,22,04,1304122200
2013-04-12 23:00:00,4.4,76.0,3.0,616,171,2,443,0,0,0,0,40,189,1,54,51,0,7,0,0,26,0,22,0,21,32,23,04,1304122300
2013-04-13 00:00:00,5.1,75.0,11.0,822,171,2,649,0,0,0,0,41,114,37,55,51,0,96,0,0,26,0,22,0,21,186,00,04,1304130000
2013-04-13 01:00:00,5.6,79.0,11.0,1169,41,2,1126,0,0,0,0,40,114,39,80,51,0,6,0,0,25,129,5,0,22,615,01,04,1304130100
2013-04-13 02:00:00,5.4,75.0,11.0,1718,38,2,1678,0,333,0,0,41,189,38,32,51,1,95,0,0,26,6,4,0,305,557,02,04,1304130200
2013-04-13 03:00:00,5.1,70.0,12.0,817,41,2,774,0,0,0,0,41,163,38,54,51,0,7,0,0,26,6,21,0,21,346,03,04,1304130300
2013-04-13 04:00:00,4.2,74.0,12.0,1480,431,2,1047,0,338,0,0,46,115,38,54,52,0,7,0,0,26,125,5,0,22,219,04,04,1304130400
2013-04-13 05:00:00,4.0,74.0,11.0,1503,402,2,1099,0,337,0,0,40,192,39,31,52,0,7,0,0,26,0,4,0,355,16,05,04,1304130500
2013-04-13 06:00:00,4.8,73.0,11.0,1827,603,2,1222,0,332,0,0,40,115,38,31,51,0,6,0,0,26,125,29,0,208,221,06,04,1304130600
2013-04-13 07:00:00,5.2,72.0,3.0,744,372,4,368,0,0,0,0,40,115,38,32,52,0,7,0,0,26,0,5,0,22,31,07,04,1304130700
2013-04-13 08:00:00,6.2,63.0,10.0,420,41,4,375,0,1,0,0,40,114,38,32,52,0,7,0,0,26,0,5,0,23,37,08,04,1304130800
2013-04-13 09:00:00,6.2,72.0,10.0,530,38,2,490,0,1,0,0,42,191,39,57,52,0,7,0,0,26,6,5,0,22,42,09,04,1304130900
2013-04-13 10:00:00,6.5,77.0,11.0,548,41,2,505,0,0,0,0,42,114,38,34,53,0,6,0,0,26,123,5,0,22,42,10,04,1304131000
2013-04-13 11:00:00,7.0,77.0,11.0,2156,41,0,2115,0,0,0,0,30,125,1758,32,52,0,6,0,0,27,0,5,0,22,58,11,04,1304131100
2013-04-13 12:00:00,6.6,81.0,11.0,552,41,2,509,0,1,0,0,40,114,38,32,52,0,6,0,0,26,137,5,0,22,36,12,04,1304131200
2013-04-13 13:00:00,7.0,79.0,11.0,552,38,0,514,0,1,0,0,40,114,39,31,52,0,7,0,0,26,0,5,0,22,177,13,04,1304131300
2013-04-13 14:00:00,8.9,68.0,12.0,420,41,2,377,0,0,0,0,40,113,38,32,51,0,7,0,0,26,0,5,0,22,43,14,04,1304131400
2013-04-13 15:00:00,9.1,64.0,11.0,968,372,4,592,0,0,0,0,40,190,38,33,51,0,6,0,0,26,6,5,0,23,174,15,04,1304131500
2013-04-13 16:00:00,9.2,67.0,11.0,612,185,0,427,0,0,0,0,40,113,38,32,51,0,6,0,0,26,0,5,0,23,93,16,04,1304131600
2013-04-13 17:00:00,8.8,68.0,11.0,1069,308,0,761,0,2,0,0,44,113,39,78,51,0,7,0,0,27,132,22,0,22,224,17,04,1304131700
2013-04-13 18:00:00,7.6,70.0,11.0,2696,424,2,2270,0,0,186,0,40,125,1773,32,51,0,6,0,0,26,0,5,1,22,3,18,04,1304131800
2013-04-13 19:00:00,6.8,73.0,11.0,1818,646,0,1172,0,2,461,0,40,115,39,32,51,0,6,0,0,25,0,37,2,23,339,19,04,1304131900
2013-04-13 20:00:00,5.9,78.0,11.0,2330,178,0,2152,0,0,0,0,40,125,1797,33,51,0,6,0,0,26,0,5,0,21,48,20,04,1304132000
2013-04-13 21:00:00,6.2,76.0,12.0,424,43,2,379,0,2,0,0,40,114,39,32,52,0,6,0,0,26,0,5,0,21,42,21,04,1304132100
2013-04-13 22:00:00,5.2,82.0,12.0,2166,41,4,2121,0,1,0,0,41,123,1767,32,52,0,6,0,0,26,0,5,0,22,46,22,04,1304132200
2013-04-13 23:00:00,4.2,87.0,11.0,685,41,0,644,0,1,0,0,42,114,38,32,51,0,6,274,0,25,0,5,0,22,34,23,04,1304132300
2013-04-14 00:00:00,5.1,86.0,11.0,3468,2453,2,1013,0,333,0,0,30,114,38,32,52,0,7,0,0,25,0,4,0,124,254,00,04,1304140000
2013-04-14 01:00:00,5.1,87.0,11.0,3148,2307,2,839,0,0,0,0,39,114,38,31,51,0,7,0,0,25,6,30,0,33,465,01,04,1304140100
2013-04-14 02:00:00,5.2,86.0,11.0,1590,731,2,857,0,0,0,0,40,113,39,32,51,0,106,0,0,26,133,5,0,22,290,02,04,1304140200
2013-04-14 03:00:00,4.5,86.0,11.0,1608,399,2,1207,21,0,17,0,40,113,37,32,51,0,152,0,0,27,120,5,0,21,571,03,04,1304140300
2013-04-14 04:00:00,5.3,92.0,11.0,1220,210,2,1008,0,0,0,0,40,114,37,33,51,0,90,0,0,26,130,36,0,22,429,04,04,1304140400
2013-04-14 05:00:00,4.9,82.0,11.0,2979,201,0,2778,0,328,0,0,41,124,1800,32,51,0,38,0,0,26,0,4,0,173,161,05,04,1304140500
2013-04-14 06:00:00,4.4,84.0,11.0,1521,445,2,1074,0,334,0,0,43,115,38,40,52,0,7,0,0,25,0,21,0,200,199,06,04,1304140600
2013-04-14 07:00:00,5.6,82.0,11.0,1229,265,2,962,0,337,0,0,40,114,38,31,52,0,7,0,0,25,0,4,0,187,127,07,04,1304140700
2013-04-14 08:00:00,6.7,78.0,11.0,539,41,2,496,0,2,0,0,41,114,39,33,52,0,6,0,0,26,0,5,0,21,157,08,04,1304140800
2013-04-14 09:00:00,7.5,76.0,11.0,424,38,0,386,0,1,0,0,40,115,38,31,52,0,6,0,0,28,0,5,0,22,48,09,04,1304140900
2013-04-14 10:00:00,8.0,68.0,11.0,424,41,2,381,0,2,0,0,41,115,39,31,52,0,6,0,0,26,0,5,0,22,42,10,04,1304141000
2013-04-14 11:00:00,7.6,77.0,11.0,498,43,2,453,0,1,0,0,41,190,39,32,52,0,6,0,0,26,0,5,0,21,40,11,04,1304141100
2013-04-14 12:00:00,7.4,79.0,11.0,680,173,2,505,0,2,0,0,42,114,41,32,52,0,7,0,0,26,128,5,0,22,34,12,04,1304141200
2013-04-14 13:00:00,9.0,73.0,11.0,722,178,2,542,0,0,0,0,47,190,38,33,52,0,6,0,0,26,0,5,0,22,123,13,04,1304141300
2013-04-14 14:00:00,9.4,71.0,12.0,424,41,2,381,0,1,0,0,40,114,38,31,52,0,6,0,0,26,0,5,0,22,46,14,04,1304141400
2013-04-14 15:00:00,9.6,66.0,12.0,749,41,2,706,0,0,0,0,40,189,38,32,52,0,7,0,0,26,136,5,0,23,158,15,04,1304141500
2013-04-14 16:00:00,10.0,60.0,12.0,470,38,0,432,0,0,0,0,40,114,38,32,51,0,7,0,0,26,0,45,0,22,57,16,04,1304141600
2013-04-14 17:00:00,9.7,61.0,12.0,740,253,2,485,0,0,0,0,40,113,37,32,51,0,6,0,0,26,124,5,0,23,28,17,04,1304141700
2013-04-14 18:00:00,9.1,65.0,12.0,1037,491,2,544,0,0,61,0,40,114,37,32,51,0,6,0,0,26,0,5,0,22,150,18,04,1304141800
2013-04-14 19:00:00,7.5,71.0,12.0,2600,399,2,2199,0,0,0,0,42,124,1830,32,50,0,6,0,0,26,6,5,0,22,56,19,04,1304141900
2013-04-14 20:00:00,6.7,69.0,12.0,1083,477,0,606,0,0,0,0,39,114,38,32,51,0,7,0,0,26,127,5,0,21,146,20,04,1304142000
2013-04-14 21:00:00,6.9,72.0,11.0,653,41,0,612,0,0,0,0,41,114,39,32,52,0,116,0,0,26,122,5,0,22,43,21,04,1304142100
2013-04-14 22:00:00,6.6,74.0,12.0,5433,43,2,5388,0,0,0,0,40,114,38,79,51,0,7,4784,0,26,0,5,0,22,222,22,04,1304142200
2013-04-14 23:00:00,6.5,77.0,11.0,676,41,2,633,0,0,0,0,41,115,38,80,52,0,37,0,0,26,0,5,0,22,217,23,04,1304142300
2013-04-15 00:00:00,6.9,81.0,6.0,932,340,2,590,0,0,0,0,40,114,38,32,51,0,93,0,0,25,135,5,0,23,34,00,04,1304150000
2013-04-15 01:00:00,6.5,86.0,6.0,941,463,2,476,0,0,0,0,41,114,38,32,51,0,44,0,0,26,0,60,0,33,37,01,04,1304150100
2013-04-15 02:00:00,6.4,88.0,10.0,1608,297,0,1311,0,332,0,0,46,113,37,80,52,0,96,0,0,26,0,5,0,189,335,02,04,1304150200
2013-04-15 03:00:00,6.2,88.0,10.0,1124,287,2,835,21,0,0,0,40,115,37,55,51,0,57,0,5,26,145,5,0,21,257,03,04,1304150300
2013-04-15 04:00:00,6.1,88.0,10.0,1352,303,4,1045,0,0,0,0,41,113,38,79,52,0,96,0,1,26,7,5,0,22,565,04,04,1304150400
2013-04-15 05:00:00,5.9,88.0,10.0,1562,292,2,1268,0,338,0,0,41,114,39,32,52,0,97,0,0,26,0,4,0,197,328,05,04,1304150500
2013-04-15 06:00:00,5.9,87.0,10.0,1489,397,2,1090,0,334,0,0,40,114,38,32,52,0,7,0,0,26,0,4,0,287,156,06,04,1304150600
2013-04-15 07:00:00,6.6,83.0,11.0,772,173,0,599,0,0,0,0,41,115,39,31,52,0,7,0,0,26,122,5,0,22,139,07,04,1304150700
2013-04-15 08:00:00,7.3,80.0,11.0,557,182,2,373,0,1,0,0,42,114,39,32,52,0,6,0,0,27,0,5,0,22,33,08,04,1304150800
2013-04-15 09:00:00,9.0,71.0,11.0,424,41,2,381,0,1,0,0,30,115,38,32,52,0,6,0,0,26,0,5,0,23,53,09,04,1304150900
2013-04-15 10:00:00,8.6,76.0,11.0,712,377,0,335,0,1,0,0,40,115,1,32,52,0,7,0,0,26,0,5,0,22,34,10,04,1304151000
2013-04-15 11:00:00,8.9,73.0,12.0,552,175,2,375,0,1,0,0,40,115,39,32,52,0,7,0,0,26,0,5,0,23,35,11,04,1304151100
2013-04-15 12:00:00,9.8,77.0,12.0,2344,173,0,2171,0,0,0,0,40,125,1813,32,52,0,6,0,0,26,0,5,0,21,51,12,04,1304151200
2013-04-15 13:00:00,10.2,73.0,11.0,420,41,0,379,0,0,0,0,41,113,38,31,52,0,7,0,0,26,0,5,0,22,44,13,04,1304151300
2013-04-15 14:00:00,10.8,73.0,11.0,3861,294,0,3567,0,0,0,0,40,124,1795,32,52,0,7,0,0,26,0,5,0,22,1464,14,04,1304151400
2013-04-15 15:00:00,11.9,58.0,11.0,534,38,4,492,0,0,0,0,44,114,39,33,51,0,6,0,0,26,0,5,0,22,152,15,04,1304151500
2013-04-15 16:00:00,12.5,43.0,11.0,817,41,2,774,0,0,0,0,41,115,38,81,52,0,6,0,0,26,127,5,0,22,261,16,04,1304151600
2013-04-15 17:00:00,12.2,56.0,11.0,2796,171,0,2625,0,0,0,0,41,124,1814,79,51,0,102,0,0,26,131,5,0,22,230,17,04,1304151700
2013-04-15 18:00:00,12.4,43.0,11.0,1023,171,4,848,0,0,0,148,41,114,38,105,51,0,6,0,0,26,0,5,0,23,291,18,04,1304151800
2013-04-15 19:00:00,11.4,42.0,11.0,1380,175,2,1203,0,2,0,788,41,114,37,70,52,0,7,0,0,25,0,5,0,22,40,19,04,1304151900
2013-04-15 20:00:00,10.0,55.0,12.0,594,171,0,423,0,0,0,3,41,114,38,70,52,0,7,0,0,26,0,5,0,22,45,20,04,1304152000
2013-04-15 21:00:00,6.9,72.0,12.0,594,45,2,547,0,0,0,0,41,114,39,69,53,0,7,0,0,26,128,5,0,22,43,21,04,1304152100
2013-04-15 22:00:00,7.4,68.0,12.0,854,45,2,807,0,2,0,0,30,114,39,34,52,0,6,0,0,26,133,5,0,22,344,22,04,1304152200
2013-04-15 23:00:00,7.7,65.0,12.0,1028,520,2,506,0,1,0,0,41,114,39,56,52,0,7,0,0,26,0,5,0,22,143,23,04,1304152300
2013-04-16 00:00:00,6.9,72.0,12.0,817,299,0,518,0,0,0,0,41,114,38,58,51,0,6,0,0,26,127,5,0,21,31,00,04,1304160000
2013-04-16 01:00:00,5.2,75.0,12.0,1169,477,0,692,0,0,0,3,40,114,37,35,51,0,7,0,0,26,124,5,0,22,228,01,04,1304160100
2013-04-16 02:00:00,5.1,72.0,12.0,1188,182,4,1002,0,0,0,0,40,114,38,81,51,0,6,0,0,25,130,32,0,22,463,02,04,1304160200
2013-04-16 03:00:00,5.2,69.0,12.0,1197,276,0,921,0,0,0,0,41,114,38,84,51,0,7,0,0,26,0,22,0,22,516,03,04,1304160300
2013-04-16 04:00:00,4.0,80.0,12.0,1878,475,2,1401,0,334,0,0,42,115,38,35,52,0,154,0,0,26,129,5,0,188,283,04,04,1304160400
2013-04-16 05:00:00,4.0,73.0,12.0,1544,297,0,1247,0,333,0,0,40,114,38,32,52,0,7,0,0,26,127,35,0,311,132,05,04,1304160500
2013-04-16 06:00:00,4.9,72.0,12.0,1412,283,2,1127,0,334,0,0,40,114,38,33,52,0,7,0,0,26,122,31,0,201,129,06,04,1304160600
2013-04-16 07:00:00,6.9,71.0,12.0,662,178,0,484,0,0,0,0,40,113,38,32,52,0,6,0,0,27,0,5,0,22,149,07,04,1304160700
2013-04-16 08:00:00,9.4,65.0,13.0,548,41,2,505,0,1,0,0,40,114,39,32,52,0,7,0,0,26,125,5,0,22,42,08,04,1304160800
2013-04-16 09:00:00,9.5,69.0,13.0,557,43,0,514,0,2,0,0,41,113,39,32,53,0,6,0,0,26,131,5,0,22,44,09,04,1304160900
2013-04-16 10:00:00,10.3,59.0,12.0,2001,38,2,1961,0,0,0,0,41,122,1601,32,52,0,6,0,0,26,0,5,0,22,54,10,04,1304161000
2013-04-16 11:00:00,10.1,67.0,12.0,543,175,2,366,0,1,0,0,46,114,41,31,52,0,6,0,0,28,0,5,0,23,19,11,04,1304161100
2013-04-16 12:00:00,11.3,69.0,12.0,548,173,0,375,0,1,0,0,40,113,39,31,52,0,7,0,0,27,0,5,0,22,38,12,04,1304161200
2013-04-16 13:00:00,12.3,56.0,12.0,456,41,2,413,0,0,0,0,40,191,1,32,52,0,6,0,0,26,0,5,0,22,38,13,04,1304161300
2013-04-16 14:00:00,13.3,48.0,12.0,2358,511,2,1845,0,0,0,0,40,112,38,31,52,0,7,0,0,26,0,41,0,21,1477,14,04,1304161400
2013-04-16 15:00:00,13.1,47.0,12.0,2426,175,4,2247,0,0,0,0,40,121,1779,32,51,0,7,0,0,26,0,5,0,22,164,15,04,1304161500
2013-04-16 16:00:00,13.4,44.0,12.0,548,41,0,507,0,2,0,0,42,113,42,74,52,0,90,0,0,26,0,5,0,22,39,16,04,1304161600
2013-04-16 17:00:00,13.4,42.0,12.0,552,41,0,511,0,0,0,0,44,113,39,72,52,0,95,0,0,26,3,5,0,22,40,17,04,1304161700
2013-04-16 18:00:00,12.1,48.0,12.0,2307,38,4,2265,0,0,0,0,40,122,1869,70,51,0,6,0,0,27,0,5,0,22,53,18,04,1304161800
2013-04-16 19:00:00,10.7,54.0,12.0,685,41,2,642,0,0,0,0,40,113,37,93,52,0,6,0,0,26,0,21,0,22,232,19,04,1304161900
2013-04-16 20:00:00,9.9,70.0,13.0,1019,173,0,846,0,0,0,0,40,114,38,101,51,0,6,0,0,26,129,5,0,22,314,20,04,1304162000
2013-04-16 21:00:00,9.1,69.0,13.0,817,196,0,621,0,2,0,0,40,113,39,99,51,0,7,0,0,26,0,5,0,22,217,21,04,1304162100
2013-04-16 22:00:00,8.6,58.0,13.0,589,41,0,548,0,0,0,0,41,114,39,74,52,0,6,0,0,26,127,5,0,21,43,22,04,1304162200
2013-04-16 23:00:00,7.6,61.0,12.0,977,520,2,455,0,0,0,0,41,114,38,87,52,0,6,0,0,26,6,37,0,22,26,23,04,1304162300
2013-04-17 00:00:00,6.3,66.0,11.0,717,301,0,416,0,0,0,0,44,114,38,74,52,0,6,0,0,26,0,5,0,22,35,00,04,1304170000
2013-04-17 01:00:00,6.8,65.0,10.0,817,274,2,541,0,0,0,0,40,113,38,74,52,0,7,0,0,26,130,5,0,21,35,01,04,1304170100
2013-04-17 02:00:00,6.2,69.0,10.0,909,283,2,624,0,2,0,0,40,113,39,101,52,0,6,0,0,26,0,5,0,22,218,02,04,1304170200
2013-04-17 03:00:00,5.9,69.0,11.0,1206,301,2,903,0,0,0,0,41,114,39,95,52,0,6,0,0,26,0,5,0,22,503,03,04,1304170300
2013-04-17 04:00:00,6.2,69.0,10.0,1686,669,0,1017,0,0,0,0,41,114,38,94,52,0,159,0,4,26,7,5,0,22,455,04,04,1304170400
2013-04-17 05:00:00,6.4,69.0,10.0,5433,2485,0,2948,0,335,0,0,40,114,39,99,52,0,6,0,0,26,125,5,0,188,1919,05,04,1304170500
2013-04-17 06:00:00,6.9,66.0,10.0,1567,333,2,1232,0,334,0,0,42,114,37,74,52,0,7,0,0,26,134,5,0,263,144,06,04,1304170600
2013-04-17 07:00:00,8.1,63.0,10.0,708,182,2,524,0,0,0,0,31,114,38,75,52,0,7,0,0,26,0,5,0,23,153,07,04,1304170700
2013-04-17 08:00:00,9.5,62.0,11.0,594,41,4,549,0,2,0,0,41,114,39,76,52,0,7,0,0,26,133,5,0,22,32,08,04,1304170800
2013-04-17 09:00:00,10.0,62.0,10.0,466,41,4,421,0,0,0,0,41,114,38,76,52,0,6,0,0,27,0,5,0,22,40,09,04,1304170900
2013-04-17 10:00:00,10.3,64.0,10.0,703,175,2,526,0,2,0,0,41,115,41,75,53,0,6,0,0,26,0,5,0,22,140,10,04,1304171000
2013-04-17 11:00:00,11.1,62.0,10.0,717,178,2,537,0,1,0,0,41,113,41,77,52,0,7,0,0,26,125,5,0,22,27,11,04,1304171100
2013-04-17 12:00:00,12.9,58.0,10.0,2111,41,0,2070,0,0,0,0,42,122,1685,56,53,0,6,0,0,26,0,5,0,22,53,12,04,1304171200
2013-04-17 13:00:00,13.5,52.0,10.0,516,41,2,473,0,0,0,0,45,114,1,54,52,0,6,0,0,26,0,5,0,22,148,13,04,1304171300
2013-04-17 14:00:00,14.2,53.0,10.0,2211,349,4,1858,0,0,0,0,40,113,37,54,53,0,7,0,0,26,0,37,0,22,1469,14,04,1304171400
2013-04-17 15:00:00,13.8,52.0,10.0,589,41,2,546,0,0,0,0,41,111,41,55,52,0,7,0,0,27,130,5,0,22,55,15,04,1304171500
2013-04-17 16:00:00,13.2,53.0,10.0,2586,41,0,2545,0,1,0,0,41,123,1819,83,52,0,7,0,0,27,0,5,0,22,365,16,04,1304171600
2013-04-17 17:00:00,12.9,51.0,10.0,795,171,2,622,0,0,0,0,41,114,38,98,52,0,7,0,0,26,0,5,0,22,219,17,04,1304171700
